state,year,spirits,unemp,income,emppop,beertax,baptist,mormon,drinkage,dry,youngdrivers,miles,breath,jail,service,fatal,nfatal,sfatal,fatal1517,nfatal1517,fatal1820,nfatal1820,fatal2124,nfatal2124,afatal,pop,pop1517,pop1820,pop2124,milestot,unempus,emppopus,gsp
ri,1984,2.059999942779541,5.300000190734863,14312.087890625,62.53369522094727,.1604395508766174,.1000000014901161,.1000000014901161,20.5,1.470900058746338,.1816689968109131,5509.38330078125,yes,no,no,79,24,17,5,1,10,5,16,5,24.60000038146973,961995.125,43000.02734375,53910.625,72000.0703125,5300,7.5,59.50000381469727,.0740320831537247
ri,1985,2.069999933242798,4.900000095367432,14595.3388671875,63.6363639831543,.1546610146760941,.1000000014901161,.1000000014901161,21,1.678699970245361,.1775230020284653,6015.47900390625,yes,no,no,109,32,17,9,1,13,7,28,13,30.70000076293945,968002.6875,41999.9453125,52946.6953125,70000,5823,7.199999809265137,60.10000228881836,.0415732115507126
ri,1986,1.870000004768372,4,15109.3916015625,64.72148132324219,.1506707966327667,.1000000014901161,.1000000014901161,21,1.75600004196167,.1721609979867935,6064.59228515625,yes,no,no,124,25,17,7,1,17,3,14,4,47.13999938964844,975003.75,43999.9765625,52000,63000.0625,5913,7,60.70000076293945,.0610066503286362
ri,1987,1.879999995231628,3.799999952316284,15633,65.48556518554688,.1459999978542328,.1000000014901161,.1000000014901161,21,1.744400024414063,.16771100461483,6088.2109375,yes,no,no,113,31,23,5,1,15,4,24,13,42.54999923706055,986003.9375,43000.02734375,50999.9375,60999.94140625,6003,6.199999809265137,61.5,.053568422794342
ri,1988,1.929999947547913,3.099999904632568,16257.9404296875,66.27604675292969,.1405197232961655,.1000000014901161,.1000000014901161,21,1.744400024414063,.1581089943647385,5894.25146484375,yes,no,no,125,30,21,8,3,13,8,13,8,37.5,993001.375,40999.98828125,45999.953125,65000,5853,5.5,62.30000305175781,.0419318154454231
sc,1982,1.879999995231628,10.80000019073486,10393.794921875,57.82401657104492,2.062052488327026,25.13579940795898,.4000000059604645,21,0,.2118429988622665,7508.35546875,no,no,no,730,140,95,62,15,77,23,101,28,219.6000061035156,3226006,172000.0625,195651.40625,259999.6875,24222,9.699999809265137,57.79999923706055,-.0232432689517736
sc,1983,1.929999947547913,10,10693.8076171875,56.51431274414063,1.981651425361633,24.85829925537109,.4000000059604645,21,0,.2080840021371841,7666.3701171875,no,yes,yes,844,175,100,58,12,88,26,131,42,277.1300048828125,3257995.5,165999.796875,194222.984375,258999.765625,24977,9.600000381469727,57.90000152587891,.0598180219531059
sc,1984,1.909999966621399,7.099999904632568,11160.439453125,57.83942794799805,1.898901104927063,24.58390045166016,.4000000059604645,21,0,.1985709965229034,7865.2431640625,no,yes,yes,916,142,95,55,7,82,21,130,36,320.7000122070313,3301995.75,162000.09375,192805,261000.15625,25971,7.5,59.50000381469727,.0767705887556076
sc,1985,1.899999976158142,6.800000190734863,11369.703125,59.90935516357422,1.830508470535278,24.3125,.4000000059604645,21,0,.1932210028171539,7970.41943359375,no,yes,yes,951,175,102,56,7,111,35,144,37,400.0499877929688,3347000.75,160000,191397.375,254999.953125,26677,7.199999809265137,60.10000228881836,.0188054200261831
sc,1986,1.769999980926514,6.199999809265137,11674.9228515625,60.85539627075195,1.783281803131104,24.0442008972168,.4000000059604645,21,0,.188850998878479,8414.9677734375,no,yes,yes,1059,192,119,67,13,95,24,153,49,485.3900146484375,3380999.25,168999.875,189999.984375,231999.90625,28451,7,60.70000076293945,.0416201278567314
sc,1987,1.690000057220459,5.599999904632568,12027,61.76352691650391,1.728000044822693,23.77879905700684,.4000000059604645,21,0,.1853500008583069,8824.517578125,no,yes,yes,1086,197,124,73,11,131,40,141,46,377.7699890136719,3425003,169999.90625,186999.9375,228999.828125,30224,6.199999809265137,61.5,.0747457295656204
sc,1988,1.700000047683716,4.5,12440.80859375,62.61349868774414,1.663137674331665,23.51630020141602,.4000000059604645,21,0,.1699800044298172,9152.458984375,no,yes,yes,1034,188,130,72,15,115,32,133,40,321.6000061035156,3469996.5,168000.171875,170999.90625,237000.1875,31759,5.5,62.30000305175781,.0542324483394623
sd,1982,1.830000042915344,5.5,11323.388671875,62.72544860839844,.7183771133422852,.6565999984741211,.3806490004062653,21,0,.2427980005741119,9165.685546875,yes,no,no,148,30,27,7,3,15,1,27,10,54.34000015258789,694001.5625,35000,39847.15625,53000,6361,9.699999809265137,57.79999923706055,-.034946721047163
sd,1983,1.789999961853027,5.400000095367432,11091.7431640625,62.69841003417969,.6903669834136963,.6868000030517578,.3713270127773285,21,0,.2293470054864883,9037.2080078125,yes,no,no,175,23,19,11,4,12,4,22,3,47,698999.0625,33000.03125,38848.44140625,51999.9921875,6317,9.600000381469727,57.90000152587891,-.0183846242725849
sd,1984,1.669999957084656,4.300000190734863,11661.5380859375,64.89151763916016,.6615384817123413,.718500018119812,.3622339963912964,21,0,.2197130024433136,9079.4384765625,yes,no,no,143,25,18,12,3,17,5,24,8,50.63999938964844,704999.5625,32000,37874.76171875,52000.05078125,6401,7.5,59.50000381469727,.0803718417882919
sd,1985,1.759999990463257,5.099999904632568,11684.322265625,64.42687225341797,.6377118825912476,.7516000270843506,.3533630073070526,21,0,.2091740071773529,8865.828125,yes,no,no,130,17,11,11,1,7,2,22,5,34.90000152587891,707999.3125,30999.974609375,36925.484375,48999.95703125,6277,7.199999809265137,60.10000228881836,-.0067438799887896
sd,1986,1.470000028610229,4.699999809265137,12175.4384765625,65.16634368896484,.6212590336799622,.7861999869346619,.3447099924087524,21,0,.1992889940738678,8817.8173828125,yes,no,no,134,23,17,6,2,14,6,20,6,36.09000015258789,707998.3125,32000,36000,43000.02734375,6243,7,60.70000076293945,.0271174237132072
sd,1987,1.5,4.199999809265137,12545,66.01941680908203,.6092529892921448,.8224999904632568,.3362680077552795,21,0,.193110004067421,8757.4228515625,yes,no,no,134,14,10,8,1,15,2,17,4,30.04000091552734,708998.5,30999.94140625,35000.03515625,41999.9921875,6208.99951171875,6.199999809265137,61.5,-.0334714278578758
sd,1988,1.450000047683716,3.900000095367432,12276.2275390625,66.21621704101563,.5933647751808167,.8604000210762024,.3280330002307892,21,0,.1793320029973984,9304.3427734375,yes,no,no,147,23,16,12,1,16,8,18,4,42.72999954223633,713000.375,30000,31999.998046875,42999.96484375,6634,5.5,62.30000305175781,-.0034752520732582
tn,1982,1.350000023841858,11.80000019073486,10988.06640625,53.99885177612305,.3380942642688751,25.83650016784668,.2000000029802322,19,1.886399984359741,.1988279968500137,7458.30029296875,no,yes,no,1055,243,153,84,13,154,54,143,50,386.7699890136719,4665004,234999.875,255683.078125,341999.71875,34793,9.699999809265137,57.79999923706055,-.01909832470119
tn,1983,1.340000033378601,11.5,11183.486328125,55.06419372558594,.3249116837978363,25.65670013427734,.2000000029802322,19,1.876700043678284,.193915992975235,7733.20947265625,no,yes,no,1037,193,111,53,10,153,42,141,38,377.8900146484375,4688997.5,227000.171875,252969.421875,339999.90625,36261,9.600000381469727,57.90000152587891,.0414893254637718
tn,1984,1.350000023841858,8.600000381469727,11704.3955078125,57.31224822998047,.3113439381122589,25.47809982299805,.2000000029802322,19.67000007629395,1.861999988555908,.1833450049161911,7728.10009765625,no,yes,no,1095,213,128,65,10,151,51,165,42,388.7200012207031,4726000,220999.71875,250284.546875,338999.78125,36523,7.5,59.50000381469727,.0754379257559776
tn,1985,1.320000052452087,8,11919.4912109375,57.64738464355469,.3001302778720856,25.30069923400879,.2000000029802322,21,1.848000049591064,.1876379996538162,7614.015625,no,yes,no,1101,183,114,65,8,117,23,177,58,324.3099975585938,4762007.5,219999.671875,247628.171875,335000.15625,36258,7.199999809265137,60.10000228881836,.0303715523332357
tn,1986,1.240000009536743,8,12371.5166015625,58.03252029418945,.2923869788646698,25.12459945678711,.2000000029802322,21,0,.1745720058679581,8165,no,yes,no,1230,233,148,90,10,158,51,175,57,395.6900024414063,4800000,233000.046875,244999.984375,307999.90625,39192,7,60.70000076293945,.0429536998271942
tn,1987,1.210000038146973,6.599999904632568,12876,59.23913192749023,.2833229899406433,24.94969940185547,.2000000029802322,21,0,.1689289957284927,8676.8427734375,no,yes,no,1248,225,135,97,20,150,45,152,46,376.3699951171875,4854992,233999.953125,241999.890625,304999.78125,42126.00390625,6.199999809265137,61.5,.078576534986496
tn,1988,1.179999947547913,5.800000190734863,13352.26171875,59.20451354980469,.2726881504058838,24.77599906921387,.2000000029802322,21,0,.1687420010566711,9028.1826171875,no,yes,no,1266,230,145,79,16,173,46,156,48,398.4800109863281,4895005,228000.15625,224999.96875,310999.8125,44193,5.5,62.30000305175781,.0394782237708569
tx,1982,1.559999942779541,6.900000095367432,13942.720703125,62.65510940551758,.4331742227077484,18.20490074157715,.5253999829292297,19,11.31779956817627,.2086859941482544,8144.78759765625,no,no,no,4213,1049,603,237,72,526,196,632,228,2094.89990234375,15374004,767000.1875,842419.25,1186999.25,125218,9.699999809265137,57.79999923706055,-.0160661116242409
tx,1983,1.480000019073486,8,13692.66015625,62.31614303588867,.4162844121456146,17.96229934692383,.5386000275611877,19,11.1786003112793,.2006340026855469,8338.572265625,no,no,no,3823,915,507,207,51,471,176,592,208,1812.5,15816016,759000.8125,843562.0625,1196000.75,131883,9.600000381469727,57.90000152587891,-.0025605321861804
tx,1984,1.480000019073486,5.900000095367432,14039.560546875,64.55586242675781,.4188461601734161,17.722900390625,.5521000027656555,19,7.12529993057251,.1935340017080307,8564.12890625,no,no,no,3912,886,530,227,39,455,167,600,224,1852.469970703125,16083013,748999.4375,844706.5,1188999.375,137737,7.5,59.50000381469727,.0492318905889988
tx,1985,1.370000004768372,7,14270.126953125,63.91252136230469,.4614406824111938,17.4867000579834,.5659999847412109,19,7.000400066375732,.184567004442215,8751.5458984375,no,no,no,3678,811,477,256,53,388,131,523,174,1471.02001953125,16370022,750999.625,845852.5,1175001,143263,7.199999809265137,60.10000228881836,.0252270121127367
tx,1986,1.210000038146973,8.899999618530273,13950.46484375,62.00167465209961,.449535608291626,17.25370025634766,.5802000164985657,19.67000007629395,6.866600036621094,.1753119975328445,8821.6962890625,no,no,no,3567,788,479,279,76,420,134,485,163,1267.300048828125,16688968,813999.625,847000.0625,1122999.75,147225,7,60.70000076293945,-.0388001017272472
tx,1987,1.129999995231628,8.399999618530273,13889,62.93584060668945,.4356000125408173,17.02370071411133,.5947999954223633,21,6.825699806213379,.1676239967346191,9005.0478515625,no,no,no,3261,688,402,231,43,385,121,437,136,1034.47998046875,16789028,814998.8125,829991.8125,1100999.75,151186,6.199999809265137,61.5,-.0330688282847404
tx,1988,1.090000033378601,7.300000190734863,14038.4990234375,64.13016510009766,.4192492961883545,16.79680061340332,.6097000241279602,21,6.825699806213379,.1555179953575134,9290.322265625,no,no,no,3393,752,458,247,70,404,129,432,136,1145.630004882813,16840966,790000.5625,778000.375,1066000.75,156458,5.5,62.30000305175781,.0236797202378511
ut,1982,.9100000262260437,7.800000190734863,10788.783203125,61.16027069091797,.3568401038646698,.699999988079071,65.91649627685547,21,1.604599952697754,.2407000064849854,7012.18310546875,no,no,no,295,46,24,26,4,35,12,42,10,62.29999923706055,1558002.625,73000.078125,87822.1015625,129000.15625,10925,9.699999809265137,57.79999923706055,-.0094778761267662
ut,1983,.8399999737739563,9.199999809265137,10779.81640625,60.03823852539063,.6292545795440674,.699999988079071,65.18699645996094,21,1.605000019073486,.2328190058469772,7035.0908203125,no,yes,yes,283,45,23,25,3,29,9,27,7,67.73999786376953,1595004.25,72000.046875,87107.9140625,127000.2578125,11221,9.600000381469727,57.90000152587891,.0409858450293541
ut,1984,.8600000143051147,6.5,11120.87890625,62.66666793823242,.8773483633995056,.699999988079071,64.46559906005859,21,1.848399996757507,.2185149937868118,7184.841796875,no,yes,yes,315,51,28,22,4,38,5,34,8,78.05999755859375,1623000.25,71999.8984375,86399.53125,125000,11661,7.5,59.50000381469727,.0748267769813538
ut,1985,.8899999856948853,5.900000095367432,11284.9580078125,64.62841033935547,.8457489013671875,.699999988079071,63.75220108032227,21,1.854099988937378,.2146320044994354,7317.34423828125,no,yes,yes,303,36,22,20,1,25,6,43,6,63.31000137329102,1644995.75,72999.890625,85696.90625,122000.0078125,12037,7.199999809265137,60.10000228881836,.0275272019207478
ut,1986,.8899999856948853,6,11339.525390625,65.83100891113281,.8239287734031677,.699999988079071,63.04669952392578,21,1.832900047302246,.2074490040540695,7426.68359375,no,yes,yes,313,34,25,33,6,36,5,33,3,54.95999908447266,1663999.75,82000,85000,121000.125,12358,7,60.70000076293945,.00934749096632
ut,1987,.8399999737739563,6.400000095367432,11389,65.22539520263672,.7983869910240173,.699999988079071,62.3489990234375,21,1.190500020980835,.194580003619194,7547.00341796875,no,yes,yes,296,48,29,31,6,35,15,32,9,56.79999923706055,1680004.5,83999.9140625,83999.328125,119999.8515625,12679,6.199999809265137,61.5,-.0062180426903069
ut,1988,.8199999928474426,4.900000095367432,11735.322265625,65.81585693359375,.7684186697006226,.699999988079071,61.65900039672852,21,1.190500020980835,.183351993560791,7847.94482421875,no,yes,yes,297,29,21,29,3,23,7,31,4,71.5,1689996.625,84000.0234375,83999.8515625,111000.1171875,13263,5.5,62.30000305175781,.0374377779662609
vt,1982,2.390000104904175,6.900000095367432,12064.439453125,63.56589126586914,.711515486240387,.1067000031471252,.2813999950885773,18,.2732999920845032,.1887319982051849,7678.83740234375,yes,no,no,107,18,10,6,0,27,8,14,6,27.76000022888184,520000.59375,26000.025390625,32127.525390625,42000.0390625,3993,9.699999809265137,57.79999923706055,.0001280462165596
vt,1983,2.309999942779541,6.900000095367432,12186.9267578125,63.01020431518555,.6837729215621948,.1099999994039536,.272599995136261,18,.2856999933719635,.1862439960241318,7906.68359375,yes,no,no,94,19,11,8,2,19,2,21,9,34.09999847412109,524998.875,25000,31841.85546875,41999.99609375,4151,9.600000381469727,57.90000152587891,.06707863509655
vt,1984,2.240000009536743,5.199999809265137,12680.2197265625,64.39393615722656,.6552197933197021,.1133000031113625,.2639999985694885,18,.506600022315979,.1752019971609116,8307.5341796875,yes,no,no,114,18,16,10,4,23,6,15,3,31.80999946594238,530000.8125,25000,31558.728515625,40999.9609375,4403,7.5,59.50000381469727,.060548260807991
vt,1985,2.130000114440918,4.800000190734863,13112.2880859375,65.92040252685547,.6316207647323608,.1167000010609627,.2556999921798706,18,.3398000001907349,.1736990064382553,8762.60546875,yes,no,no,115,23,15,8,1,14,4,16,8,36.34999847412109,535000.6875,24000.0234375,31278.115234375,40999.98828125,4688,7.199999809265137,60.10000228881836,.0575088337063789
vt,1986,2.029999971389771,4.699999809265137,13740.9697265625,68.30467224121094,.6153250932693481,.1200999990105629,.2476000040769577,19.5,.3402999937534332,.1690520048141479,8990.76953125,yes,no,no,109,19,14,7,0,14,0,19,11,33.41999816894531,540999.3125,27000.02734375,31000,35000.01171875,4864,7,60.70000076293945,.0629428029060364
vt,1987,1.929999947547913,3.599999904632568,14325,69.00726318359375,.5962499976158142,.123599998652935,.2398999929428101,21,.3359000086784363,.1691620051860809,9195.244140625,yes,no,no,119,14,11,10,1,18,2,22,6,38.95000076293945,548000.6875,26000.025390625,29999.998046875,35000.0234375,5039,6.199999809265137,61.5,.104767769575119
vt,1988,1.820000052452087,2.799999952316284,14727.623046875,68.95734405517578,.5738691091537476,.1272999942302704,.2322999984025955,21,.3359000086784363,.1591999977827072,9969.486328125,yes,no,no,129,27,12,12,3,19,7,15,7,39.04000091552734,556999.625,25000,28000.05859375,37999.984375,5553,5.5,62.30000305175781,.0577719137072563
va,1982,1.700000047683716,7.699999809265137,13878.28125,60.84576797485352,.758949875831604,12.70810031890869,.5253999829292297,21,0,.2082760035991669,7547.8310546875,yes,no,no,881,177,115,71,14,125,41,117,38,252.6999969482422,5488994,282000.0625,315716.34375,425999.84375,41430,9.699999809265137,57.79999923706055,.0067459470592439
va,1983,1.620000004768372,6.099999904632568,14299.3115234375,62.64086532592773,.7293577790260315,12.61320018768311,.5386000275611877,21,0,.2023839950561523,7609.12548828125,yes,no,no,901,179,116,51,11,137,49,124,34,268.260009765625,5558983,274000.5625,313002.46875,427000.1875,42299,9.600000381469727,57.90000152587891,.0720425099134445
va,1984,1.580000042915344,5,14906.59375,64.89284515380859,.6989010572433472,12.51910018920898,.5521000027656555,21,0,.1971909999847412,7900.44384765625,yes,no,no,1013,213,138,63,12,127,53,175,60,271.760009765625,5636012.5,267000.0625,310311.90625,427999.5,44527,7.5,59.50000381469727,.0692306235432625
va,1985,1.519999980926514,5.599999904632568,15323.0927734375,64.02468109130859,.6737287640571594,12.42560005187988,.5659999847412109,21,0,.1841920018196106,8399.5791015625,yes,no,no,976,176,106,55,9,109,38,149,47,268.760009765625,5706000.5,264000.40625,307644.5,425000.28125,47928.00390625,7.199999809265137,60.10000228881836,.0494879819452763
va,1986,1.450000047683716,5,15915.376953125,64.01488494873047,.6563467383384705,12.33290004730225,.5802000164985657,21,0,.1805019974708557,8866.4169921875,yes,no,no,1126,224,154,77,19,149,45,162,48,294.3099975585938,5795013,269000.34375,304999.96875,401000.03125,51381,7,60.70000076293945,.06394974142313
va,1987,1.389999985694885,4.199999809265137,16486,65.30147552490234,.6359999775886536,12.24079990386963,.5947999954223633,21,0,.1758220046758652,9287.623046875,yes,no,no,1021,165,114,65,9,124,37,144,43,261.1000061035156,5903986.5,266999.65625,303000.6875,399000.28125,54834,6.199999809265137,61.5,.0780921429395676
va,1988,1.330000042915344,3.900000095367432,17011.548828125,66.50301361083984,.6121270060539246,12.14939975738525,.6097000241279602,21,0,.1634999960660934,9551.6279296875,yes,no,no,1071,191,128,76,12,118,29,160,55,253.2400054931641,6014995.5,257999.671875,293000.28125,416000.40625,57453,5.5,62.30000305175781,.0520566366612911
wa,1982,1.899999976158142,12.10000038146973,14342.482421875,56.33312606811523,.2317589521408081,1.150159955024719,2.657210111618042,21,0,.1838500052690506,7306.6826171875,no,yes,no,748,172,112,43,6,107,28,100,42,271.0060119628906,4278001.5,202000.265625,219551.96875,314001.3125,31258,9.699999809265137,57.79999923706055,-.0328208431601524
wa,1983,1.809999942779541,11.19999980926514,14534.4033203125,57.67179107666016,.2315584868192673,1.176100015640259,2.739480018615723,21,0,.1794649958610535,8395.81640625,no,yes,no,698,140,105,53,5,92,27,97,31,236.5189971923828,4305001,194999.90625,217124,307995.1875,36143.99609375,9.600000381469727,57.90000152587891,.0425708964467049
wa,1984,1.75,9.5,14758.2421875,57.56354522705078,.2218890190124512,1.202610015869141,2.824310064315796,21,0,.1718800067901611,7874.92822265625,no,yes,no,746,158,109,45,9,87,22,123,40,229.4629974365234,4348992,192000,214722.875,300998.4375,34248,7.5,59.50000381469727,.0483051091432571
wa,1985,1.679999947547913,8.100000381469727,14909.9580078125,58.94446563720703,.213897243142128,1.229730010032654,2.911750078201294,21,0,.1665289998054504,7796.56396484375,no,yes,no,744,124,80,50,16,77,12,103,37,218.1820068359375,4408993.5,193999.96875,212348.3125,295002.125,34375,7.199999809265137,60.10000228881836,.0270919892936945
wa,1986,1.590000033378601,8.199999809265137,15375.64453125,60.63702011108398,.2083787471055984,1.257459998130798,3.001909971237183,21,0,.16041499376297,8166.6845703125,no,yes,no,703,148,93,73,13,83,29,91,33,222.2220001220703,4463010.5,202999.953125,210000,288999,36448,7,60.70000076293945,.0546684898436069
wa,1987,1.539999961853027,7.599999904632568,15630,61.40041351318359,.2019190043210983,1.285809993743896,3.094860076904297,21,0,.1553139984607697,8488.326171875,no,yes,no,780,146,95,55,7,83,20,99,34,246.5910034179688,4537997,198999.9375,206998.03125,284998.71875,38520,6.199999809265137,61.5,.0166498553007841
wa,1988,1.490000009536743,6.199999809265137,15854.66796875,62.49640655517578,.1943397521972656,1.314800024032593,3.190680027008057,21,0,.1441809982061386,8995.921875,no,yes,no,778,173,108,47,11,98,24,94,35,255.9380035400391,4647995,191999.734375,206999.984375,278997.96875,41813,5.5,62.30000305175781,.0375805757939816
wv,1982,1.049999952316284,13.89999961853027,10748.2099609375,45.52289962768555,.4763639569282532,1.548470020294189,.3806500136852264,18,0,.2012760043144226,5574.712890625,yes,yes,no,450,89,56,35,8,58,21,76,23,144,1960997.875,97999.9609375,100136.3046875,138001.15625,10932,9.699999809265137,57.79999923706055,-.0280918627977371
wv,1983,.9300000071525574,18,10451.8349609375,42.99319839477539,.4577901363372803,1.573279976844788,.3713299930095673,18.5,0,.1956640034914017,5958.21728515625,yes,yes,no,425,93,61,23,4,56,21,58,18,153,1963003.25,96000.1328125,98565.65625,134999.890625,11696,9.600000381469727,57.90000152587891,-.0277932770550251
wv,1984,.8500000238418579,15,10641.7578125,44.41416931152344,.4386736154556274,1.59850001335144,.3622300028800964,19,0,.1920530050992966,6494.61083984375,yes,yes,no,438,91,66,30,9,55,15,62,26,131.4040069580078,1951002.125,93999.984375,97019.6484375,131999.15625,12671,7.5,59.50000381469727,.0143559910356998
wv,1985,.8100000023841858,13,10669.4912109375,45.38619232177734,.4228739142417908,1.624119997024536,.3533599972724915,19,0,.1799339950084686,6541.31787109375,yes,yes,no,420,67,45,29,3,47,13,56,14,140.1320037841797,1936001.25,92000.109375,95497.890625,127999.9921875,12664,7.199999809265137,60.10000228881836,-.0083843097090721
wv,1986,.8100000023841858,11.80000019073486,10888.544921875,44.98626327514648,.4119638800621033,1.650149941444397,.3447099924087524,19.67000007629395,0,.1739349961280823,6887.31494140625,yes,yes,no,440,86,56,43,6,53,17,57,15,145.8489990234375,1917002.5,94999.9140625,94000,122000.8125,13203,7,60.70000076293945,-.0028321584686637
wv,1987,.7900000214576721,10.80000019073486,10992,46.13793182373047,.3991929888725281,1.676599979400635,.3362700045108795,21,0,.1711709946393967,7244.076171875,yes,yes,no,471,90,58,45,11,51,9,57,26,141.1540069580078,1896998.25,92999.9921875,91999.640625,119000.3984375,13742,6.199999809265137,61.5,.006358940154314
wv,1988,.7900000214576721,9.899999618530273,11294.513671875,46.1805534362793,.3842088580131531,1.70346999168396,.328029990196228,21,0,.1629370003938675,7400.8662109375,yes,yes,no,460,83,51,46,11,52,16,55,15,141.4389953613281,1875996.625,90999.9140625,87000.1640625,115000.2109375,13884,5.5,62.30000305175781,.0253461375832558
wi,1982,2.210000038146973,10.69999980926514,13213.603515625,61.65158081054688,.1730310171842575,.2333099991083145,.2333099991083145,18,1.794309973716736,.2108040004968643,6909.8232421875,yes,no,no,770,199,105,67,17,126,54,133,46,255.3919982910156,4745997,251000.25,269586.125,362003.25,32794,9.699999809265137,57.79999923706055,-.0286930222064257
wi,1983,2.170000076293945,10.39999961853027,13291.2841796875,61.35593032836914,.1662843972444534,.2519800066947937,.2519800066947937,18,1.999160051345825,.2051620036363602,7184.74609375,yes,no,no,725,196,118,47,10,120,61,114,49,255.7769927978516,4747001.5,240000.40625,264019.53125,356997.46875,34106,9.600000381469727,57.90000152587891,.0160479657351971
wi,1984,2.130000114440918,7.300000190734863,13818.681640625,62.27848052978516,.1593406498432159,.2721599936485291,.2721599936485291,18.5,2.107429981231689,.1969500035047531,7426.94091796875,yes,no,no,822,181,104,57,7,126,44,122,46,272.5960083007813,4761987.5,231000.21875,258567.890625,350998.3125,35367,7.5,59.50000381469727,.0596980080008507
wi,1985,2.019999980926514,7.199999809265137,13952.330078125,61.62888336181641,.1536016911268234,.2939499914646149,.2939499914646149,19,1.994529962539673,.188972994685173,7681.4892578125,yes,no,no,744,166,101,46,11,101,35,112,45,246.0610046386719,4774985.5,225000.484375,253228.8125,340995.59375,36679,7.199999809265137,60.10000228881836,.0066200410947204
wi,1986,1.75,7,14351.9091796875,62.21108245849609,.1496388018131256,.3174799978733063,.3174799978733063,19.67000007629395,1.980739951133728,.1821829974651337,8036.3720703125,yes,no,no,747,159,104,51,8,95,32,110,44,256.031005859375,4783004,228000.21875,247999.984375,305997.53125,38438,7,60.70000076293945,.0305493101477623
wi,1987,1.679999947547913,6.099999904632568,14720,64.70425415039063,.1449999958276749,.3429000079631805,.3429000079631805,21,1.864410042762756,.1763609945774078,8361.978515625,yes,no,no,797,156,106,66,11,82,24,108,41,248.4680023193359,4806996.5,222000.21875,239997.65625,296003.9375,40196,6.199999809265137,61.5,.0322504453361034
wi,1988,1.649999976158142,4.300000190734863,14941.2900390625,67.44313049316406,.1395572572946548,.3703500032424927,.3703500032424927,21,1.864410042762756,.1642960011959076,8745.1904296875,yes,no,no,807,169,114,59,20,102,35,119,42,274.677001953125,4855011.5,213000.234375,219998.28125,310000.78125,42458,5.5,62.30000305175781,.0401723608374596
wy,1982,2.190000057220459,5.800000190734863,14600.23828125,67.31843566894531,.0536992847919464,2.459810018539429,8.577930450439453,19,0,.2336679995059967,10354.9111328125,no,yes,no,201,38,18,10,1,28,13,26,8,69.93099975585938,509999.5625,22999.98046875,25670.91015625,40000,5281,9.699999809265137,57.79999923706055,-.071417011320591
wy,1983,1.990000009536743,8.399999618530273,13574.541015625,66.39118194580078,.0516055077314377,2.543829917907715,8.566920280456543,19,0,.2206330001354218,9804.2548828125,no,yes,no,173,22,14,11,0,22,6,20,3,62.10699844360352,516000.46875,22999.994140625,25242.580078125,40000,5059,9.600000381469727,57.90000152587891,-.105678491294384
wy,1984,1.909999966621399,6.300000190734863,13456.0439453125,66.0220947265625,.0494505502283573,2.630719900131226,8.555930137634277,19,0,.2083330005407333,9994.1552734375,no,yes,no,157,27,22,3,1,20,7,28,3,62.27899932861328,512999.8125,21999.94140625,24821.3984375,36999.83984375,5127,7.5,59.50000381469727,-.0166783593595028
wy,1985,1.879999995231628,7.099999904632568,13595.3388671875,65.08380126953125,.047669492661953,2.720570087432861,8.544939994812012,19,0,.1919620037078857,10611.0107421875,no,yes,no,152,27,22,8,3,20,2,24,7,52.34500122070313,508999.5625,22000.021484375,24407.244140625,35000.21875,5401,7.199999809265137,60.10000228881836,-.0121260806918144
wy,1986,1.700000047683716,9,13126.9345703125,63.96648406982422,.0464396290481091,2.813499927520752,8.533969879150391,19,0,.1680260002613068,10619.3310546875,no,yes,no,168,30,19,8,1,25,7,25,11,57.85699844360352,506999.9375,23000.005859375,23999.998046875,34999.7890625,5384,7,60.70000076293945,-.1099758520722389
wy,1987,1.590000033378601,8.600000381469727,12719,62.85714340209961,.0450000017881393,2.909600019454956,8.523019790649414,19,0,.1493120044469833,10953.0498046875,no,yes,no,129,25,18,8,2,19,6,12,4,35.5,490000.53125,22000.021484375,22999.916015625,32999.671875,5367,6.199999809265137,61.5,-.1236414685845375
wy,1988,1.549999952316284,6.300000190734863,13098.1708984375,64.63768005371094,.0433108769357204,3.008990049362183,8.512080192565918,19.5,0,.1312420070171356,11812.115234375,no,yes,no,155,26,18,10,1,23,11,19,5,47.42200088500977,478999.71875,21000.021484375,20999.962890625,30000.15625,5658,5.5,62.30000305175781,-.0170231945812702
